,date,review,rating,isEdited,userName,title,developerResponse
844,2019-05-16 02:11:52,"Early on, I had good success with KS projects. Sadly, the last few have all failed ... take money and ghost. An idea that has been taken over by the dishonest or incapable. No more.",1,False,JimmyTr,"Two failed projects, I am done",
845,2022-10-30 11:12:58,Glad to see Kickstarter is standing up for Loona,5,False,zedd PR,Loona,
846,2022-12-14 00:35:19,"Just a bunch of scammers. Buy real products from a shop. There’s nothing but fake “projects” for crap that’ll never exist. Montage bags, catastrophe card game, and pixel dice just to name a few. All utter trash",1,False,bickybybo,Complete garbage,
847,2022-08-19 21:29:30,Kickstarter is such a good app! Very versatile and really helpful for small creators!,5,False,some random nickname 29291001,Very Good App,
848,2022-09-18 19:39:24,No way to change profile info or pics from app.,1,False,TheSharkbite1,Horrible account control,
849,2023-08-09 15:19:02,Not enough visual customization to be worth having its own app,2,False,PastelGray_,Needs a dark mode,
850,2020-04-11 23:45:35,There’s not any clear way to read campaign details in the latest UI update. Why would anyone want to pledge without any way to read the details on the app?,1,False,Lollipoppe,Terrible update,"{'id': 15085582, 'body': 'Hi there, thanks for bringing this to our attention. We’re happy to let you know that this issue is now resolved. If you update to version 4.5.0 you should be all set. Let us know if you continue to experience any issues: app@kickstarter.com .', 'modified': '2020-05-04T16:31:12Z'}"
851,2023-09-16 21:28:12,This is a scammers paradise to easily take money. Do not download do not get involved. Kickstarter does not even go by their own rules of refunds when you don’t get a successful funded projects.,1,False,Just does,Scammers,
852,2019-08-04 06:40:15,The app doesn’t let you view or write comments on the update posts.,2,False,kodora👤,"Ok, but website is better",
853,2023-04-24 21:49:32,Pledged to a project that got $700k and they are not fulfilling or giving any real updates. Kickstarter ignored me but fought my bank so I can’t get my money back. You’ve been warned,1,False,zzzzzzzzxxxxxzzzzzxxzxxzzzxz,Scammers,
854,2022-10-25 07:05:07,Hard to get in contact with and get help about your account. I lost 3 pledges because I can’t get into my account.,1,False,Mr.Rey-Rey,Customer service,
855,2022-10-11 14:03:59,Just going to use the website at this point,1,False,Drydiddy,Constant human verification after sharing links,
856,2022-06-29 16:37:46,As of last app update there are no updates from all the things I have backed.,1,False,queerchameleon,Broken Activity Not Updating,
857,2021-08-27 23:17:43,The entire business model makes it extremely easy for creators to scam backers out of money which Kickstarter takes no responsibility for at all,1,False,Matt_2047,Scam,"{'id': 24811494, 'body': 'Hi, Thanks for your review. Unlike an online shop, Kickstarter is a place for creators to find support for creative projects and the final delivery can come with unexpected hurdles. Remember, backing is not buying. If you have feedback on ways we can continue to improve the backer experience, let us know: https://www.kickstarter.com/contact', 'modified': '2021-08-30T20:15:01Z'}"
858,2021-05-21 03:14:12,Backed projects are not protecting buyers from sellers who don’t deliver products and Kickstarter does nothing about it or refund purchases from these thieves. They owe me $80.,1,False,wafernilla,Let’s developers rip you off.,
859,2020-12-23 05:15:44,"I have been scammed for over $2000 on this app, me and hundreds of others, The creators can disappear whenever they want and not honor what they are supposed to, and Kickstarter will not get involved at all. Countless times.",1,False,the biggest kahuna,Fraud alert,
860,2017-12-29 07:34:05,Get it before the rest of the world knows it exists.,5,False,Brendan 2me,Cool Stuff,
861,2018-03-31 15:21:24,Bummer.. I even tried to delete it and download it again and it just keeps saying something went wrong,1,False,CalTaylor92 ,Won’t let me sign up or log in,
862,2019-09-13 00:08:49,i wish there was a way to eliminate projects that have ended.  it’s annoying searching for things only to find the project is from 2017.,5,False,see spot,god app but ...,
863,2023-10-31 01:42:02,"Projects can take your money and ghost you. 

Zero recourse. Very little opportunity to research the creators. Front men for the creators can just disavowal any relationship after the money is long gone. 

No longer a way to enable creators, now a go fund me for scam artists. 

Brutal environment. I’d rather take my money and by an existing product. Kickstarter just isn’t worth the risk anymore.",1,False,Scott-DH,Scams Enabled,
864,2023-05-03 11:50:19,I enter my credentials and the login button is unresponsive. And all I wanted to do was check on the vaporware I supported with zero recourse or support from Kickstarter for fraud.,1,False,aviduser69,Can’t even log in,"{'id': 36396762, 'body': ""Hi there,\n\nSorry to hear about these login issues! We recommend force-quitting and reopening the app as a first step. If that doesn't resolve the issue, please check for updates to make sure you're on the latest version. If the issue persists, please get in touch at app@kickstarter.com and we'll be happy to investigate further!\n\nBest,\nKickstarter Support"", 'modified': '2023-05-08T14:40:39Z'}"
865,2023-01-19 06:31:33,Completely fails to protect users from scams. I liked helping small businesses start something new but the company refuses to protect users from scams.,1,False,Sarcastic Lemonade,Does not protect investors,
866,2021-06-11 01:08:50,"I have a Kickstarter account. I put in my email address and password, but the Submit button doesn’t work.",1,False,13ccx1175,Can’t Login,
867,2020-08-18 12:19:34,Kickstarter was a cool place but has turned into a place that harbors con artist. The place is full of rip offs and Kickstarter will not help you when your money is stolen. Stay away.,1,False,hwnfisherman,Stay Away unless you like getting robbed,
868,2020-09-13 17:52:22,I like the app but I don’t know how to update my payment info and it is confusing me,3,False,herminesao,I like the app but,
869,2019-03-29 06:49:50,I have backed over 8 projects unfortunately the MAYORITY have just stole my money. Kickstarter doesn’t refund you nor do they help you obtained the money back. I truly believe you should wait for the products to become real,1,False,DANMEXX,DONT FUND ANYTHING HERE,
870,2017-11-13 07:23:37,I have to go through 5 sections to get to the sections that allow me to see my projects.,2,False,Guys butchers,How do I get to my profile easier???,
871,2023-09-22 01:37:49,"App is basically useless if you’re a project creator, why did you take away all the tools for that on the app",1,False,Violet453,No longer has project creator tools,
872,2021-12-24 23:00:20,I’m keeping my account until my most recent campaign fulfills and then deleting it. Congratulations on chasing away backers with a short-sighted commitment to crypto.,1,False,JeFF Stumpo,Blockchain is losing you a supporter,"{'id': 27061620, 'body': 'Thank you for your feedback. To be clear, the Kickstarter experience you’re familiar with will stay the same. Backers can continue to use normal currency to back campaigns and creators will continue to receive normal currency to fulfill their projects. Please visit kickstarter.com/protocol for more information about our announcement.', 'modified': '2021-12-27T02:20:44Z'}"
873,2022-10-03 03:07:35,"I had full faith in kickstarter.
I have so many complaints with some of these so-called creators.
I have expressed my concerns to all of them  that. I felt cheated by.
I heard from none of them.
Kickstarter has done nothing.
I will never order anything from kickstarter.
They are not a  honest company.",2,False,Sergio462,Not so good,
874,2018-06-21 03:17:12,"This is a really neat app if you’re a raging liberal lunatic... everything on here has become some sort of LGBT supporting, anti-gun, pro-abortion, Trump-bashing propaganda. The developers need to rethink their market supporters,
                   Signed,
                            The Silent Majority.",1,False,Goat Whiskers,The most politically charged app in the store...,
875,2024-01-02 13:08:42,"I do not recommend this site, they do not hold their abusers accountable, therefore I cannot recommend this app.",1,False,banannaman,There are more scams than not on this site,
876,2023-12-12 15:37:44,"As soon as you log into your account on the app, it becomes unusable. Nothing loads, just white screens.",1,False,Great to track all my hours,Log in and Nothing,"{'id': 40752267, 'body': ""Hi there,\n\nWe recommend force-quitting and reopening the app as a first step. If that doesn't resolve the issue, please check for updates to make sure you're on the latest version. If the issue persists, please get in touch at app@kickstarter.com and we'll be happy to investigate further!\n\nBest,\nKickstarter Support"", 'modified': '2023-12-18T13:05:09Z'}"
